title,reporter,content,category,date
"[단독] 탈주범 김길수, 도주과정서 수도권 안 벗어나…""동선 추적 피하려 지하철 승차권 폐기""",주원진 기자,"




특수강도 혐의로 서울구치소에 수감됐다가 병원 치료 중 달아난 김길수가 지난 6일 오후 검거돼 경기도 안양동안경찰서로 압송되고 있다. /연합뉴스도주 63시간 만에 붙잡힌 '탈주범' 김길수의 치밀했던 도주 행각이 서서히 드러나고 있다.7일 경찰에 따르면 김길수는 치료를 받던 경기도 안양의 한 병원에서 도주한 뒤 경기도 양주와 의정부 서울 등지에서 도주를 이어왔다. 특히 지하철을 많이 이용했는데, 지하철에 탑승할 떄는 승차권을 구입해서 개찰구에 집어 넣었지만, 내릴 때는 승차권을 넣지 않고 버리는 방법으로 경찰의 수사망을 피하려 한 것으로 확인됐다. 경찰은 김길수가 이런 방법으로 동선 노출을 최소화하려 한 것으로 보고 있다. 실제 경찰은 김길수가 지하철을 탄 역은 파악이 용이했지만, 하차역을 파악하는데는 애를 먹은 것으로 알려졌다.경찰은 또 김길수가 지난 4일 새벽 탈주를 시작한 뒤 6일 체포될 때까지 숙박시설은 한차례도 이용하지 않고, 노숙 등을 한 것으로 파악했다.체포 이후 김길수는 경찰에 ""구치소에 있기 싫어 탈주했다""면서 ""탈주가 길어지면서 힘들었다""고 진술한 것으로 전해졌다.
		",social,2023.11.07. 오전 10:59
무인카페서 CCTV 본 아이들의 행동…“뉘 집 자식인지 잘 컸네”,이혜원 기자,"




한 무인 카페에서 CCTV를 향해 인사하고 가는 아이들. ‘아프니까 사장이다’ 캡처최근 무인점포에서 절도 및 기물 파손 등의 피해가 빈번한 가운데, 한 무인 카페에서 폐쇄회로(CC)TV를 향해 꾸벅 인사하고 나가는 학생들의 모습이 포착돼 흐뭇함을 느꼈다는 자영업자의 사연이 전해졌다.5일 자영업자 커뮤니티 ‘아프니까 사장이다’에는 ‘이 아이들의 부모님 존경합니다’라는 제목의 글이 올라왔다.3년째 무인 카페를 운영 중이라는 글 작성자 A 씨는 “무인 카페를 하면 정말 다양한 손님들을 본다. 상처도 받고 기운도 받는다”며 “오늘은 비가 와서 손님도 별로 없고 아까부터 놓여있는 우산이 신경 쓰여 CCTV를 보는데 아이 두 명이 카페에서 물을 마시고 나가면서 저렇게 인사하더라”고 전했다.



한 무인 카페에서 CCTV를 향해 인사하고 가는 아이들. ‘아프니까 사장이다’ 캡처A 씨가 공개한 매장 내부 CCTV 영상을 보면 회색 옷을 입은 남자아이가 문을 열고 나가려다가 CCTV를 향해 고개 숙여 인사한다. 친구로 보이는 검은색 옷을 입은 남자아이도 두 손을 모으고 허리 숙여 깍듯하게 인사하는 모습이다. 검은색 옷을 입은 아이는 나가기 직전 문 앞에서도 또 한 번 고개 숙여 인사한다.A 씨는 “이렇게 예의 바르게 인사하는 경우는 처음”이라며 “물티슈나 빨대 같은 것을 아무렇지 않게 가져가는 사람도 많아서 요즘 아이들에 대한 편견이 심했다. 그런데 이 아이들을 보고 제 편협한 사고를 반성했다”고 밝혔다.이어 “얼마나 흐뭇하던지. 누구 집 자식인지 진짜 잘 컸다는 말이 절로 나온다”며 “오늘 장사는 망했는데 이 아이들 덕분에 기분이 너무 좋다”고 했다.그러면서 아이들을 향해 “너희들의 모든 인생에 최고의 행운이 함께하길 바란다”고 전했다.사연을 접한 누리꾼들은 “정말 감동이다” “아직은 살만한 세상이라는 것을 보여준 아이들에게 고맙다” “가정교육을 잘 받고 자란 학생들인 것 같다” 등의 반응을 보였다.
",social,2023.11.07. 오전 10:59
양산 동면 고속도로 화물자 등 6중 추돌…8명 경상,안지율 기자,"




[양산=뉴시스] 안지율 기자 = 7일 오전 8시34분께 경남 양산시 동면 중앙지선고속도로 김해 방향에서 1t 트럭과 승용차 등 6중 추돌사고로 8명이 경상을 입는 사고가 발생했다. (사진=경남소방본부 제공) 2023.11.07. photo@newsis.com [양산=뉴시스] 안지율 기자 = 7일 오전 8시34분께 경남 양산시 동면 중앙지선고속도로 김해 방향으로 달리던 1t 트럭과 승용차 등 6중 추돌사고가 발생했다.이 사고로 1t 트럭 운전자 등 8명이 경상을 입었으며, 이중 그랜저 승용차 운전자는 인근 병원으로 옮겨졌다.경찰과 소방당국은 사고난 첫차에서 감속하던 중 사고가 발생한 것으로 추정하고 정확한 사고 원인을 조사하고 있다.
",social,2023.11.07. 오전 10:58
"“‘속았다’는 이선균, 왜 경찰 신고 하지 않았나” 변호사가 본 의문점",이로원 기자,"
			[이데일리 이로원 기자] 마약류 투약 혐의를 받는 배우 이선균(48)이 경찰 조사에서 유흥업소 실장에게 속아 마약을 투약했다는 진술을 한 것으로 알려진 가운데 김광삼 변호사는 “자기 의사에 반해 어쩔 수 없이 했다면 왜 경찰 신고를 하지 않았느냐”며 의문을 나타냈다.



마약 투약 혐의를 받는 배우 이선균이 28일 오후 인천 남동구 인천논현경찰서에서 소환조사를 마치고 발걸음을 옮기고 있다. (사진=뉴스1)6일 김 변호사는 ‘YTN 뉴스라이브’를 통해 “마약 투약은 고의범이다. 마약인 걸 알고 투약이랄지 흡입을 해야지 죄가 인정이 되는 것”이라며 “나는 마약 투약할 고의가 없었는데 제3자가 마약을 의도적으로 물에 탔다랄지, 그런 식. 대마인지 몰랐는데 대마를 피웠다든지 그러면 사실 고의성이 없고 자기의 의사에 반해서 하게 된 것이라 죄가 되지 않는다”고 운을 뗐다.그는 이선균의 행동에 의문을 표하면서 “그 유흥업소 실장의 진술이 있기 때문에 마약 투약은 한 건 맞지만 ‘내 의도가 아니었다’고 하면 이선균은 처벌할 수 없게 된다”며 “유흥업소 여실장이 마약 투약과 관련해서 이선균에게 협박을 해서 3억5000만 원 줬다는 거 아니냐. 만약에 본인이 마악 투약을 하지 않고 자신의 의사에 반해서 어쩔 수 없이 투약을 했다고 하면 경찰에 신고를 해야 했다. 나는 마약인 줄 모르고 했는데 이걸 근거로 협박을 한다면 돈을 안 주는 게 맞지 않겠나”라고 반문했다.다만 김 변호사는 “본인 입장에서는 워낙 유명한 연예인이니까 그 자체를 그렇게 하는 것만으로도 본인이 치명타를 입을 수 있기 때문에 어떻게 해서든지 마무리하기 위해서 그렇게 했는지 모르겠지만 원칙적으로 따지면 경찰에 도움을 요청해야 했다”며 “나는 고의가 아니고 어쩔 수 없이 마약이 투약이 된 거고 이 여성 실장을 처벌해 달라, 이렇게 돼야 하는데. 그런 부분에서 좀 약간 이해가 가지 않는 부분이 있다”고 덧붙였다.지난달 28일 1차 소환 조사 당시 경찰은 이선균의 휴대전화를 디지털 포렌식 한 결과, 마약과 관련한 의미 있는 증거를 확보한 것으로 알려졌다.이에 김 변호사는 “본인은 부인한다고 해도 여성(실장)의 진술에 신빙성이 있다. 그리고 휴대폰 디지털 포렌식에서 여성의 진술을 뒷받침할 만한 내용이 나온다고 하면 이선균은 처벌받을 수밖에 없는 처지”라고 설명했다.한편, 이선균은 올해 초부터 서울 강남의 유흥업소 실장 자택에서 마약을 투약한 혐의를 받고 있다. 그는 지난달 마약 의혹이 불거지자 해당 실장으로부터 지속적인 공갈 및 협박을 받아 3억5000만?원을?송금했다고 고소장을 제출하기도 했다.최근 이선균은 간이 시약 검사 및 정밀검사에서 음성 판정을 받았다. 이에 경찰은 휴대폰 분석으로 확보한 증거를 바탕으로 조만간 이선균의 3차 소환 조사를 진행할 예정이다.
",social,2023.11.07. 오전 10:59
무인카페서 CCTV 본 아이들의 행동…“뉘 집 자식인지 잘 컸네”,이혜원 기자,"




한 무인 카페에서 CCTV를 향해 인사하고 가는 아이들. ‘아프니까 사장이다’ 캡처최근 무인점포에서 절도 및 기물 파손 등의 피해가 빈번한 가운데, 한 무인 카페에서 폐쇄회로(CC)TV를 향해 꾸벅 인사하고 나가는 학생들의 모습이 포착돼 흐뭇함을 느꼈다는 자영업자의 사연이 전해졌다.5일 자영업자 커뮤니티 ‘아프니까 사장이다’에는 ‘이 아이들의 부모님 존경합니다’라는 제목의 글이 올라왔다.3년째 무인 카페를 운영 중이라는 글 작성자 A 씨는 “무인 카페를 하면 정말 다양한 손님들을 본다. 상처도 받고 기운도 받는다”며 “오늘은 비가 와서 손님도 별로 없고 아까부터 놓여있는 우산이 신경 쓰여 CCTV를 보는데 아이 두 명이 카페에서 물을 마시고 나가면서 저렇게 인사하더라”고 전했다.



한 무인 카페에서 CCTV를 향해 인사하고 가는 아이들. ‘아프니까 사장이다’ 캡처A 씨가 공개한 매장 내부 CCTV 영상을 보면 회색 옷을 입은 남자아이가 문을 열고 나가려다가 CCTV를 향해 고개 숙여 인사한다. 친구로 보이는 검은색 옷을 입은 남자아이도 두 손을 모으고 허리 숙여 깍듯하게 인사하는 모습이다. 검은색 옷을 입은 아이는 나가기 직전 문 앞에서도 또 한 번 고개 숙여 인사한다.A 씨는 “이렇게 예의 바르게 인사하는 경우는 처음”이라며 “물티슈나 빨대 같은 것을 아무렇지 않게 가져가는 사람도 많아서 요즘 아이들에 대한 편견이 심했다. 그런데 이 아이들을 보고 제 편협한 사고를 반성했다”고 밝혔다.이어 “얼마나 흐뭇하던지. 누구 집 자식인지 진짜 잘 컸다는 말이 절로 나온다”며 “오늘 장사는 망했는데 이 아이들 덕분에 기분이 너무 좋다”고 했다.그러면서 아이들을 향해 “너희들의 모든 인생에 최고의 행운이 함께하길 바란다”고 전했다.사연을 접한 누리꾼들은 “정말 감동이다” “아직은 살만한 세상이라는 것을 보여준 아이들에게 고맙다” “가정교육을 잘 받고 자란 학생들인 것 같다” 등의 반응을 보였다.
",social,2023.11.07. 오전 10:59
"경찰, ‘사기 혐의’ 남현희 출국금지 조치",이예린 기자,"




사기 혐의로 입건된 전 펜싱 국가대표 남현희 씨의 출국이 금지됐습니다. 서울 송파경찰서는 어제(6일) 남 씨에 대해 출국금지 조치를 내렸다고 밝혔습니다. 앞서 경찰은 어제 오후 2시 20분쯤부터 남 씨를 사기 혐의 피의자로 불러 조사했습니다. 자정을 넘어 오늘(7일) 0시 7분쯤 조사를 마치고 경찰서를 나온 남 씨는 “사기 범행을 정말 몰랐냐” 등 취재진 질문에 답변하지 않았습니다.  10시간 가까이 이어진 경찰 조사에서도 남 씨는 자신의 혐의를 적극적으로 부인한 것으로 알려졌습니다.  남 씨에 대한 경찰 조사와 출국금지 조치는 남 씨에게 11억 원 넘는 규모의 사기를 당했다는 내용의 고소장이 경찰에 접수된 데 따른 겁니다.  고소장에는 남 씨가 사기 혐의로 이미 구속된 전 연인 전청조 씨의 공범이라는 내용이 담긴 것으로 알려졌습니다. 전 씨는 강연 등을 통해 알게 된 이들로부터 투자금 명목으로 돈을 가로챈 혐의로 지난 3일 구속됐습니다.  이에 대해 남 씨 측은 어제 변호인을 통해 “전청조 씨의 사기 행각을 전혀 알지 못했다”며 “하지 않은 일을 했다고 할 수는 없다”고 밝혔습니다. 그러면서 “전 씨를 사기로 고소한 15명은 남 감독을 고소하지 않았다. 전 씨의 단독 범행이 명백하기 때문”이라고 주장했습니다. 변호인은 “11억 원 이상 사기당한 전문직 부부가 최근 유일하게 남 감독을 공범으로 고소했고, 그에 따라 자동적으로 입건되어 조사가 이루어졌다”고 설명했습니다. 또 “범죄 수익을 숨겨 놓았을 전청조만을 상대하면 피해 회복이 불가능하다고 보았을 피해자의 심경은 충분히 이해한다”면서도 “남 씨가 전 씨에게 이용당했다”고 주장했습니다.[사진 출처 : 연합뉴스]■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
",social,2023.11.07. 오전 10:57
"글로벌 기록 연이어 달성…BTS 정국 '세븐', RIAA '플래티넘' 인증받아",익명,"
RIAA, 미국서 100만 유닛 이상 앨범에 '플래티넘' 인증



정국 솔로 싱글 '세븐'(Seven) / 사진=빅히트 엔터테인먼트그룹 방탄소년단(BTS) 멤버 정국이 연이어 미국 음반시장 내에서 기록을 달성했습니다.   지난 6일(현지시간) 미국 레코드 산업협회(RIAA)에 의하면, 정국이 지난 7월 14일 발표한 솔로 싱글 '세븐'(Seven)이 100만 유닛 이상 판매되면서 플래티넘 인증을 받았습니다. 앞서 정국은 지난해 찰리 푸스와 협업하며 '레프트 앤드 라이트'(Left and Right) 곡을 냈으며, RIAA 골드 인증을 받은 바 있습니다. RIAA는 디지털 싱글과 앨범 판매량에 따라 골드(50만 유닛 이상), 플래티넘(100만 유닛 이상), 멀티 플래티넘(200만 유닛 이상), 다이아몬드(1,000만 유닛 이상)로 구분해 인증을 수여합니다. 유닛 집계는 앨범 판매량, 디지털 다운로드, 오디오·비디오 스트리밍 등에 가중치를 적용하는 식으로 이뤄집니다. 한편 솔로 싱글 '세븐'은 지난 4일(현지시간) 세계 최대 스트리밍 플랫폼 스포티파이에서 '데일리 톱 송 글로벌' 차트에서 1위를 차지했다고 발표한 바 있습니다.정국은 지난 3일 솔로 싱글 '세븐'을 비롯해 총 11곡이 수록된 솔로 앨범 '골든'(GOLDEN)을 발매했습니다. 음반 판매량 집계 사이트 '한터차트'에 의하면, 솔로 앨범 골든은 발매 당일, 5시간만에 200만 장을 돌파하며 '더블 밀리언셀러'로 자리잡은 바 있습니다. '골든'의 경우 발매일인 3일 하루 동안에만 총 3965만 3740회 재생됐습니다. 
",social,2023.11.07. 오전 10:58
"""정형외과 병원-브로커-환자 모두 공범"" 보험금 노린 사기행각 무더기 적발",배형욱 기자,"
포항 경찰 ""더 많은 환자 범행 가담 확인…수사 확대""



포항남부경찰서 전경. 매일신문 DB.환자와 짜고 허위 진료비영수증을 발급해 보험금을 챙기게 한 병원 의사와 보험설계사, 브로커 등이 무더기로 붙잡혔다.경북 포항남부경찰서는 7일 보험사기 방지 특별법 등 위반 혐의로 126명을 입건하고, 이중 병원장과 피부관리센터장, 브로커 등 5명을 구속했다고 밝혔다.경찰에 따르면 병원장 A씨는 2020년 9월부터 올해 6월까지 포항시 남·북구에 정형외과를 짧은 주기로 개·폐원을 반복하면서 성형외과 병원장 및 피부관리센터장과 공모해 피부미용 시술 및 관리를 받으러 오는 환자들을 대상으로 피부미용 시술을 마치 도수치료를 한 것처럼 허위 진료서 및 수납 영수증을 발급해 준 혐의를 받고 있다.이 과정에서 병원장 A씨는 상담실장에게 의사만이 할 수 있는 진료서 발급 권한을 넘겨준 것으로 경찰에 조사됐다.피부관리센터장의 경우 보험설계사 등을 환자 유치 브로커로 고용해 환자가 결제한 금액의 10%를 수당으로 지급하는 등 조직적으로 범행에 가담한 것으로 드러났다.이 같은 수법으로 이들이 보험사에서 타낸 보험료는 2년여 기간 동안 6억1천만원에 이른다. 이중에는 가족의 실손보험까지 끌어들여 2년간 200여 차례에 걸쳐 4천300만원을 가로챈 환자도 있는 것으로 나타났다.경찰은 더 많은 환자들이 범행에 가담한 정황을 포착하고 수사를 확대하고 있다.경찰 관계자는 ""실손보험금을 받기 위해 사실이 아닌 진료내역을 발급받아 보험사에 청구하는 행위는 보험사기방지특별법위반으로 처벌된다""며 ""돈벌이를 위한 병원 측의 유혹에 현혹되지 않도록 각별한 주의가 요구된다""고 말했다.
",social,2023.11.07. 오전 10:58
"""김길수 도주, 교도관에 책임 묻기 어려워…시스템적 문제""",강주희 기자,"
배상훈 프로파일러 KBS라디오 인터뷰배상훈 프로파일러(전 우석대 경찰행정학과 교수)는 병원 치료 중 도주한 김길수를 검거하는 데 사흘이 걸린 것과 관련 ""미국처럼 탈주범 전문 인력, 예를 들면 US먀샬같은 연방 보안관 시스템이 필요하다""고 조언했다.배 프로파일러는 7일 KBS라디오 최강시사 인터뷰에서 ""교도관 수천 명, 기동대를 수천 명을 동원해도 이들은 추적에 전문화된 사람들이 아니다. 그냥 길목만 막고 있는 것""이라며 ""지금은 주로 통신이나 카드로 (범인을) 추적하는데, 문제는 카드 등을 안 쓰는 사람을 어떻게 추적할 것인지 애매한 부분""이라고 말했다.



특수강도 혐의로 서울구치소에 수감됐다가 병원 치료 중 달아난 김길수가 6일 오후 검거돼 경기도 안양동안경찰서로 압송되고 있다. 2023.11.7 [이미지출처=연합뉴스]그는 ""법은 (교도관들이) 72시간까지 (탈주범을) 추적할 수 있게 돼 있는데, 그걸 할 사람이 없다""며 ""경찰이 인계받기까지 72시간이 걸리기 때문에 그때는 이미 탈주범이 멀리 도망간 뒤인 것""이라고 설명했다.배 프로파일러는 다만 ""지금은 과거의 시스템과 바뀌어야 할 시스템의 중간에 있기 때문에 이런 문제가 생긴 거고 차제에 확인해서 바꿔야 하는 것""이라며 ""특정 교도관한테 무한 책임을 물을 순 없다""고 말했다.이어 ""과거에는 (수감자) 호송 등을 법무부 인력이 아닌 경찰에 맡겼는데, 검경 수사권 조정으로 권한 문제가 생기면서 교도관들이 하게 됐다""며 ""그런데 외부 출장으로 뺄 수 있는 교도관 인력은 2~3명 정도로 한정돼 있다. 문제는 24시간 감시를 해야 하는데 사실 그 인력으로 며칠 동안 한다는 건 말이 안 된다. 시스템적인 문제가 있는 것""이라고 지적했다.그러면서 ""외부 출장 등 별도의 호송이 있을 때는 그에 맞는 인력을 배치하는 것이 우선적으로 필요하다. 지금은 법은 책임지라고 하고 있는데, 실제로 시스템은 책임을 질 수 없는 상태""라며 ""이 문제에 대해 한번 점검할 필요가 있다""고 말했다.
",social,2023.11.07. 오전 10:56
올해 10월 충북 기온 평년과 비슷하고 강수량 적어,조성현 기자,"




[청주=뉴시스] 조성현 기자 = 올해 10월 충북지역의 기온은 평년과 비슷하고 강수량은 적었던 것으로 조사됐다.7일 청주기상지청의 '2023년 10월 기후특성'에 따르면 도내 평균 기온은 13.4도로 평년(12.9도)과 비슷했다.약한 대륙고기압과 따뜻한 이동성 고기압이 번갈아 영향을 끼친 것으로 기상지청은 보고 있다.강수량은 21.8㎜로 평년(28.9~63.5㎜)보다 적었다.상층 기압골이 평년보다 한반도 동쪽에 위치하면서 저기압 발달이 더뎌 강수량이 적었던 것으로 분석됐다.지난달 26일 제천지역에 떨어졌던 우박은 저기압에 의해 만들어진 비구름이 대기 상층과 하층의 온도 차가 40도 이상 벌어지면서 발생했다.단풍은 10월 하순에 절정을 이뤘다. 단풍 절정은 산 정상에서 약 80%가 물들었을 때를 의미한다.속리산과 월악산은 각각 평년보다 5일과 7일 늦은 31일 절정을 이뤘다.
",social,2023.11.07. 오전 10:56
한국인 1日 63명 '폐렴'으로 죽는다…암·심장질환 이어 3위,이루비 기자,"
통계청 사망원인통계…사망자 90%는 65세 이상



[인천=뉴시스] 김윤석 가톨릭대학교 인천성모병원 호흡기내과 교수. (사진=인천성모병원 제공)[인천=뉴시스] 이루비 기자 = 폐렴은 고령층에게 암보다 무서운 질병으로 통한다. '현대의학의 아버지'로 불리는 캐나다 의사 윌리엄 오슬러(William Osler)는 폐렴을 ""인류를 죽이는 질환의 대장(Captain of the Men of Death)""이라 표현했을 정도다.7일 통계청의 사망원인통계에 따르면 2021년 폐렴으로 사망한 전체 사망자 수는 2만2812명으로 암(8만2688명), 심장질환(3만1569명)에 이어 세번째다.하루 평균 62.5명이 폐렴으로 사망하는 셈이다. 뇌졸중으로 대표되는 뇌혈관질환 사망자(2만2607명)보다도 많다.김윤석 가톨릭대학교 인천성모병원 호흡기내과 교수는 ""고령 인구 증가와 의약품의 발달로 오래 사는 사람들이 늘면서 노년층을 중심으로 폐렴이 중요한 사망 원인이 되고 있다""고 진단했다.65세 이상, 만성질환자, 임산부, 소아에 치명적폐렴은 폐에 염증이 생긴 상태를 말한다. 주요 원인은 폐렴구균과 같은 세균이다. 증상은 발열, 오한, 기침 등 감기와 비슷하지만 염증으로 폐에 물이 차면서 고열과 가래를 동반한다. 폐를 둘러싸고 있는 흉막까지 염증이 침범하면 숨 쉴 때 통증을 느끼고 숨이 차게 된다.건강한 성인은 폐렴에 걸리더라도 별다른 이상을 일으키지 않는 경우도 있다. 경증인 경우 항생제 치료와 휴식만으로도 쉽게 치료가 가능하다.하지만 65세 이상의 고령이거나 만성질환을 앓고 있다면 사망으로 이어질 수 있다. 중증으로 발전할 가능성도 높다. 국내에서 폐렴에 의한 사망자 10명 중 9명이 65세 이상 고령자로 알려졌다. 또 고위험군인 임산부나 노인·소아의 경우 폐렴에 걸리면 절반 이상은 입원 치료를 받는다.폐렴이 특히 무서운 이유는 패혈증과 같은 중증감염으로의 진행 때문이다. 패혈증은 미생물 감염에 의해 주요 장기에 장애를 유발하는 질환이다. 중증 패혈증과 패혈성 쇼크의 경우 치명률이 각각 20~35%, 40~60%에 이를 정도로 위험하다.김윤석 교수는 ""노인의 경우 기침, 가래 없이 숨이 차거나 기력이 없어지는 등 비전형적인 폐렴 증상을 보이는 경우도 있다""며 ""65세 이상에서 감기 증상에 고열과 기침, 가래가 3일 이상 계속된다면 병원을 찾아 폐렴 여부를 확인해야 한다""고 당부했다.생활습관 개선, 폐렴 예방백신 권고폐렴 발생 위험을 줄이려면 면역력을 높이는 건강한 생활습관과 폐렴 예방백신 접종이 중요하다.우선 생활습관을 바꿔야 한다. 평상시 외부 활동 후 손을 깨끗이 씻거나 규칙적이고 영양 있는 식사, 하루 6~8시간의 적당한 수면으로 면역력을 강화해야 한다.폐렴 고위험군은 예방백신이 도움 된다. 폐렴 예방백신을 맞으면 폐렴구균에 감염됐을 때 나타나는 치명적인 합병증을 크게 줄일 수 있다. 65세 이상 고령자의 경우 약 75%, 당뇨병·심혈관계질환·호흡기질환자 같은 만성질환자는 65~84% 예방 효과가 있는 것으로 알려졌다.국내에서 사용되는 폐렴 예방백신은 지금까지 밝혀진 90여 종류의 원인균 중 폐렴을 가장 잘 일으키는 13개, 23개 폐렴구균 항원을 갖고 있다. 13가 단백결합백신(PCV13)과 23가 다당류백신(PPSV23)을 순차적으로 접종하며, 13가 백신은 1회 접종한다.65세 이전에 23가 백신을 접종한 경우, 피접종자의 상태에 따라 5년 이상 간격을 두고 1~2회 23가 백신을 재접종한다.65세 이상 고령자는 무료접종이 가능하다. 올해는 1958년생까지 무료접종 대상이다. 인플루엔자 백신과 동시 접종이 권고된다.김윤석 교수는 ""생후 2개월부터 5세 미만의 모든 소아나 5세 이상의 고위험군 소아도 전문의와 상의해 폐렴 예방백신 투여를 고려하는 것이 좋다""고 조언했다．
",social,2023.11.07. 오전 10:56
‘달콤한 과자 못 먹어도’…광주 유덕중 당찬 기부,장선욱 기자,"
강제동원 피해자 위해 23만여원 기부.전범기업 일본 사죄 촉구에 동참.







“전범국가 일본의 사죄를 당당하게 요구하시는 강제동원 피해 할머니에게 작은 도움이 됐으면 합니다. 달고 맛있는 과자, 아이스크림을 포기해 그분들의 명예가 회복된다면 감수하겠습니다.”광주 유덕중학교 3학년 학생들이 강제동원 피해자들의 투쟁을 응원하는 ‘역사정의 시민모금’ 소식에 참여했다. 이들은 6일 일제강제동원시민모임 사무실을 찾아 십시일반으로 모은 23만3320원을 흔쾌히 기부했다.학생들은 최근 74주년 광주학생독립운동기념일을 즈음한 수업시간을 통해 대법원에서 승소하고도 아직 일본 기업으로부터 사죄를 받지 못하고 있는 할머니, 할아버지의 애달픈 사연을 접했다.정부가 일본 전범기업을 대신해 판결금을 지급하려고 데 대해 “굶어 죽었으면 죽었지 그런 돈은 못 받는다”고 일본 기업의 사죄와 배상을 촉구한 양금덕 할머니 사연에 감동을 받았다.이후 학생들은 친구들끼리 용돈을 모아보자고 의기투합했다. 학생회 부회장인 3학년 강찬(3학년 2반) 군은 집에 있는 동전을 긁어모았고, 정예린(3학년 1반) 학생은 하늘색 손지갑을 통째로 내놓았다.서민지(3학년 4반) 학생은 “용돈이 전혀 아깝지 않다“며 “아이스크림은 달콤하고 맛있지만 그분들의 소망과 맞바꿀 수 있다면 상관없다”고 말했다.3학년 친언니 임 수하(3학년 2반)양의 모금 소식을 들은 동생 인수인(1학년 4반)양은 “언니의 뜻을 따르겠다”며 동참했다. 추석에 받은 용돈에서 남은 일부를 모금함에 기꺼이 넣었다. 수하·수인 자매는 “대한민국 국민으로서 참여하고 싶었다”며 “할머니, 할아버지에게 힘을 실어드리고 싶다”고 밝혔다.학생들은 최근 홍범도 흉상 이전 문제와 관련해서도 단호한 입장을 드러냈다. 이들은 “동상을 뒤늦게 문제 삼는 것은 말이 안 된다”며 “정의를 지키자”는 구호를 용돈 전달식에서 함께 외치기도 했다.일본 피고 기업의 사죄와 직접 배상을 촉구하며 정부의 판결금 수령을 거부 중인 피해자들의 투쟁을 응원하기 위한 ‘역사정의시민모금’은 6일 현재 6억3662만6960원에 달한다.한일역사정의평화행동은 이를 통해 지난 8월 양금덕 할머니, 이춘식 할아버지 등 피해자 2명과 고인이 된 유족 등에게 각각 1억원씩 4억원을 응원기금으로 우선 전달한 바 있다.
		",social,2023.11.07. 오전 10:56
‘앞뒷면에 신사임당’…대구 재래시장서 5만 원권 위조지폐 발견,박가영 기자,"




대구의 한 재래시장에서 5만 원권 위조지폐가 발견돼 경찰이 수사에 나섰습니다. 7일 대구 성서경찰서는 지난달 30일 대구 달서구 감삼동 서남시장에서 “손님이 위조지폐를 건넨 것 같다”는 신고가 접수됐다고 밝혔습니다. 당시 용의자로 추정되는 중년 여성은 신고 당일 한 노점에서 나물을 달라며 5만 원권 지폐를 건네고, 거스름돈 4만 2천 원을 받아 간 것으로 확인됐습니다. 같은 날 노점 상인의 딸이 5만 원권의 앞뒷면이 같은 것을 확인해 경찰에 신고한 것으로 알려졌습니다. 경찰은 지폐에 대한 감정을 의뢰하는 한편, CCTV 영상 등을 통해 용의자를 추적하고 있습니다.[사진 출처 : 시청자 제공]■ 제보하기▷ 전화 : 02-781-1234, 4444▷ 이메일 : kbs1234@kbs.co.kr▷ 카카오톡 : 'KBS제보' 검색, 채널 추가▷ 네이버, 유튜브에서 KBS뉴스를 구독해주세요!
",social,2023.11.07. 오전 10:55
